com_num,name,sic_code
04822610,19 ALBERT STREET LIMITED,98000
12249756,19 ALBERT STREET RYDE LIMITED,68320
03426211,19 ALDERSHOT ROAD MANAGEMENT LIMITED,68100
14732432,19 ALEXANDRA DRIVE MANAGEMENT LTD,68320
05429885,19 ALEXANDRA DRIVE PROPERTY LIMITED,98000
01964958,19 ALEXANDRA GROVE MANAGEMENT COMPANY LIMITED,98000
15068159,19 ALEXANDRA ROAD FREEHOLD LIMITED,98000
15068159,19 ALEXANDRA ROAD FREEHOLD LIMITED,99999
04717107,19 ALEXANDRA ROAD MANAGEMENT COMPANY LIMITED,96090
05386463,19 ALFRED ROAD MANAGEMENT COMPANY LIMITED,98000
05008265,19 ALL SAINTS ROAD LIMITED,99999
16458780,19 ALMA ROAD LTD,98000
01974487,19 ALMEIDA STREET LIMITED,98000
07746118,19 AND 19A SOUTHFIELD ROAD LIMITED,82110
05942806,19 AND 20 HANS PLACE LIMITED,98000
06511159,19 AND 21 ABBEY ROAD LIMITED,98000
14886017,19 AND 21 BARMOUTH ROAD LIMITED,68100
05844948,19 ANSDELL TERRACE LIMITED,68100
03006076,19 ANSON ROAD MANAGEMENT COMPANY LIMITED,98000
03180975,19 APSLEY ROAD MANAGEMENT LIMITED,98000
11750970,19 ARGYLL ROAD RTM COMPANY LIMITED,98000
04507195,19 ARLINGTON ROAD LIMITED,98000
01631772,19 ARUNDEL GARDENS (MANAGEMENT) LIMITED,98000
06942788,19 ASHLEY ROAD FREEHOLD LIMITED,98000
04036031,19 ATLANTIC ROAD (WSM) MANAGEMENT LIMITED,98000
09680696,19 AUCKLAND ROAD LIMITED,98000
13806102,19 BALHAM GROVE FREEHOLD LIMITED,98000
08647257,19 BARNARD HILL LIMITED,98000
11341296,19 BATH BUILDINGS MANAGEMENT COMPANY LIMITED,98000
03522398,19 BATHWICK STREET (MANAGEMENT) LIMITED,98000
07666462,19 BEAUFORT GARDENS RIGHT TO MANAGE COMPANY LIMITED,68320
07455725,19 BEDFORD SQUARE BRIGHTON LIMITED,98000
08748927,19 BELGRAVE GARDENS LIMITED,68209
08748927,19 BELGRAVE GARDENS LIMITED,74990
01382815,19 BELLEVUE CLIFTON BRISTOL MANAGEMENT COMPANY LIMITED(THE),98000
04850359,19 BELLEVUE CRESCENT MANAGEMENT COMPANY LIMITED,98000
17062337,19 BELSIZE PARK LTD,98000
15707461,19 BENEDICT HOUSE LIMITED,68209
12898151,19 BENNERLEY ROAD LIMITED,98000
12229696,19 BENNETT PARK (BLACKHEATH) LIMITED,98000
06327954,19 BERESFORD ROAD FREEHOLD LIMITED,98000
05110618,19 BERROW ROAD MANAGEMENT COMPANY LIMITED,81100
16140304,19 BERWICK STREET LIMITED,68100
01571713,19 BIRDHURST ROAD LIMITED,68209
04141398,19 BLACKHEATH GROVE COMPANY LIMITED,68320
15863379,19 BLOOMFIELD AVENUE (BATH) MANAGEMENT COMPANY LIMITED,98000
14183613,19 BODMIN ROAD LTD,68100
03277410,19 BOLINGBROKE ROAD LIMITED,98000
07076226,19 BORDYKE LIMITED,98000
13157208,19 BRACKENBURY LIMITED,98000
03695033,19 BRAMHAM GARDENS LIMITED,68209
01222942,19 BRAMSHILL GARDENS LIMITED,68201
15994782,19 BRAMSHILL ROAD FREEHOLD LIMITED,98000
13623252,19 BREW AVENUE WESTGATE LTD,56101
07522873,19 BRICKS LIMITED,68100
07522873,19 BRICKS LIMITED,68209
02796704,19 BRIGSTOCKE ROAD MANAGEMENT LIMITED,98000
07174099,19 BROADWATER ROAD (WORTHING) LIMITED,96090
08446060,19 BROCK STREET (BATH) LIMITED,98000
01234433,19 BROCK STREET FLAT MAINTENANCE LIMITED,98000
NI064690,19 BROOKHILL AVENUE MANAGEMENT COMPANY LIMITED,98000
10698195,19 BROOKLANDS LIMITED,98000
SC872668,19 BROXBURN CATERING LTD,56103
09228335,19 BRUCE GROVE LIMITED,98000
14259560,19 BRUNSWICK PLACE (FREEHOLD) LIMITED,98000
01732873,19 BRUNSWICK TERRACE HOVE LIMITED,98000
11588357,19 BTR LIMITED,41100
16580794,19 BTR OPERATIONS LIMITED,68209
03222045,19 BUCKINGHAM ROAD LIMITED,98000
10205793,19 BUCKINGHAM STREET LIMITED,98000
13773042,19 BUCKLEIGH ROAD LTD,98000
16726936,19 BURLINGTON ROAD SW LTD,68209
16726936,19 BURLINGTON ROAD SW LTD,98000
NI722495,19 BY K & R CATERING LTD,56102
10164986,19 BYCULLAH ROAD (ENFIELD) LIMITED,98000
05362016,19 CAMBRIDGE ROAD (HOVE) LIMITED,98000
15016601,19 CAMDEN HILL ROAD RTM COMPANY LIMITED,98000
14515933,19 CAMDEN PARK ROAD RTM COMPANY LIMITED,98000
09103578,19 CANADA GROVE LIMITED,68209
09276221,19 CANFIELD PLACE (FLATS) LIMITED,68320
15963574,19 CAPITAL LTD,68310
15240535,19 CARISBROOKE ROAD RTM COMPANY LIMITED,98000
12997004,19 CARLINGFORD ROAD (FREEHOLD) COMPANY LIMITED,68100
12997004,19 CARLINGFORD ROAD (FREEHOLD) COMPANY LIMITED,68209
12997004,19 CARLINGFORD ROAD (FREEHOLD) COMPANY LIMITED,68320
04588022,19 CARLISLE ROAD (HOVE) LIMITED,98000
12232986,19 CARMICHAEL ROAD FREEHOLD LIMITED,98000
01598046,19 CAROLINE BUILDINGS (BATH) MANAGEMENT COMPANY LIMITED,98000
15913037,19 CAROLINE PLACE MANAGEMENT COMPANY LTD,98000
04018278,19 CASTELLAIN ROAD RESIDENTS ASSOCIATION LIMITED,98000
07477997,19 CASTLETOWN ROAD RTM COMPANY LIMITED,98000
05312842,19 CENTRAL PARADE (MANAGEMENT) COMPANY LIMITED,98000
04276048,19 CHAMPION ROAD MANAGEMENT LIMITED,98000
10779044,19 CHAPEL PARK ROAD FREEHOLDERS LIMITED,99999
09109009,19 CHARDMORE ROAD LIMITED,98000
05882473,19 CHARLES ROAD RTM COMPANY LIMITED,98000
14957807,19 CHARLES STREET (BRIGHTON) LTD.,98000
05902828,19 CHARLEVILLE CIRCUS LIMITED,98000
06288563,19 CHARLOTTE ROAD LIMITED,98000
09284805,19 CHARLWOOD STREET LIMITED,68209
02513445,19 CHARTFIELD AVENUE SERVICES LIMITED,98000
13781053,19 CHELSHAM ROAD LIMITED,98000
03892271,19 CHENISTON GARDENS LIMITED,98000
10053241,19 CHERRY ORCHARD LIMITED,98000
07680072,19 CHESTNUT ROAD MANAGEMENT COMPANY LIMITED,98000
08366710,19 CHIPPENDALE STREET (MANAGEMENT) LIMITED,68209
03460275,19 CHISENHALE ROAD FLAT MANAGEMENT COMPANY LIMITED,68209
16761091,19 CHURCH ROAD MANAGEMENT LIMITED,98000
09073533,19 CHURCH ROAD WEST MANAGEMENT COMPANY LIMITED,98000
06768497,19 CHURCH STREET VENTNOR (MANAGEMENT COMPANY) LIMITED,98000
09893116,19 CHURCH WALK COMPANY LIMITED,98000
05279853,19 CLAREMONT GARDENS LIMITED,68320
06280715,19 CLAREMONT ROAD MANAGEMENT COMPANY LIMITED,98000
15471369,19 CLARENDON ROAD LIMITED,68209
04619897,19 CLEVELAND ROAD LIMITED,98000
09933336,19 CLEVELAND SQUARE LIMITED,68209
07081082,19 CLEVELAND TERRACE (WHITBY) MANAGEMENT COMPANY LTD,98000
07081082,19 CLEVELAND TERRACE (WHITBY) MANAGEMENT COMPANY LTD,99999
11205770,19 CLIFTON AVENUE LIMITED,98000
15960421,19 CLIFTON STREET RTM COMPANY LIMITED,98000
05864407,19 COBHAM ROAD RTM COMPANY LIMITED,98000
07983325,19 COLLEGE CRESCENT LIMITED,68320
09939218,19 COLLINGBOURNE ROAD LIMITED,98000
02541015,19 COLLINGHAM GARDENS MANAGEMENT COMPANY LIMITED,98000
08400391,19 COLLINGHAM PLACE LIMITED,98000
07432298,19 COLLINGHAM ROAD FREEHOLD LIMITED,98000
02848988,19 COLVILLE TERRACE LIMITED,98000
05110736,19 COMPTON AVENUE BRIGHTON LIMITED,55900
05756440,19 COMPUTING (UK) LIMITED,62090
13464945,19 CONNAUGHT ROAD (HOVE) LIMITED,98000
13013492,19 CONSULT LIMITED,62090
13013492,19 CONSULT LIMITED,63120
13013492,19 CONSULT LIMITED,63990
12446177,19 CORNWALL GARDENS (SW7) RTM COMPANY LIMITED,82990
08777986,19 CORNWALLIS COURT RTM COMPANY LIMITED,99999
02718988,19 CORNWALLIS CRESCENT MANAGEMENT LIMITED,98000
13001330,19 CORNWALLIS GARDENS LIMITED,98000
10520110,19 CORONATION AVENUE FREEHOLD LIMITED,98000
08322408,19 CORPORATE FINANCE LIMITED,70221
05959873,19 COTHAM ROAD LIMITED,98000
09724449,19 COTHAM ROAD SOUTH MANAGEMENT COMPANY LIMITED,68209
01662870,19 COTHAM VALE LIMITED,98000
13982860,19 CR0 LTD,68100
17065532,19 CR0A LTD,68100
13301850,19 CRASKE LANE LIMITED,01490
11572811,19 CRAVEN HILL MANAGEMENT LIMITED,68209
SC650158,19 CREPES AND COFFEE LIMITED,56102
SC650158,19 CREPES AND COFFEE LIMITED,56290
13400762,19 CRESCENT ROAD (FREEHOLD) LIMITED,98000
09610963,19 CROMWELL ROAD RTM COMPANY LTD,68209
09617419,19 CROSSFIELD ROAD NW3 PROPERTY MANAGEMENT LIMITED,98000
17068704,19 CROSSLEY STREET FREEHOLD LIMITED,98000
07297355,19 CROXTETH ROAD (LIVERPOOL) MANAGEMENT COMPANY LIMITED,98000
03935599,19 CUMBERLAND PARK LIMITED,68209
15811552,19 DADDY LTD,47910
08274669,19 DALE GROVE FREEHOLD MANAGEMENT LIMITED,98000
12313289,19 DALRYMPLE ROAD LIMITED,68209
02211836,19 DANCER ROAD LIMITED,98000
06032204,19 DAWLISH STREET MANAGEMENT COMPANY LIMITED,98000
13957790,19 DE BEAUVOIR SQUARE FREEHOLD LIMITED,98000
05499170,19 DE CRESPIGNY PARK RTM COMPANY LIMITED,98000
09481111,19 DEERHURST ROAD LIMITED,98000
09770684,19 DENNINGTON PARK ROAD LIMITED,55900
13761323,19 DEVEREUX ROAD LIMITED,98000
16354433,19 DH INVESTMENTS LIMITED,68209
09251339,19 DIAMOND COURT LIMITED,68320
16240657,19 DMC MOTORSPORT LTD,99999
09390845,19 DORSET SQUARE FREEHOLD LIMITED,74990
09390845,19 DORSET SQUARE FREEHOLD LIMITED,98000
09390845,19 DORSET SQUARE FREEHOLD LIMITED,99999
15511765,19 DOUGLAS ROAD LIMITED,68100
06376952,19 DRAYCOTT AVENUE FREEHOLD LIMITED,98000
01558090,19 DUDLEY ROAD RESIDENTS ASSOCIATION LIMITED,98000
06507099,19 DUNDONALD ROAD MANAGEMENT LIMITED,99999
10704296,19 DUNSTANS ROAD LIMITED,98000
06567361,19 DURHAM TERRACE RTM COMPANY LIMITED,98000
16864416,19 DYNE ROAD NW6 FREEHOLD LIMITED,98000
05656319,19 EARLS AVENUE MANAGEMENT COMPANY LIMITED,98000
03093286,19 EARLSFIELD ROAD MANAGEMENT COMPANY LIMITED,98000
03116046,19 EAST HEATH MANAGEMENT CO. LIMITED,98000
17086248,19 EAST LANE LIMITED,41202
08385009,19 EASTDOWN PARK LIMITED,68209
09114063,19 ECKSTEIN ROAD LIMITED,68209
10769211,19 EDGEHILL ROAD MANAGEMENT COMPANY LTD,68209
11013236,19 EGLINTON HILL LIMITED,98000
02836134,19 EGMONT ROAD SUTTON RESIDENTS ASSOCIATION LIMITED,68320
02898041,19 ELDER AVENUE RESIDENTS COMPANY LIMITED,99999
11419810,19 ELGIN ROAD LIMITED,98000
13717618,19 ELMERS END ROAD RTM COMPANY LTD,98000
16503942,19 EMERALD APTS LIMITED,68209
04324750,19 ENNISMORE GARDENS LIMITED,74990
16402255,19 ENTERTAINMENT AND DIGITAL WORLD LIMITED,73110
16402255,19 ENTERTAINMENT AND DIGITAL WORLD LIMITED,78101
16402255,19 ENTERTAINMENT AND DIGITAL WORLD LIMITED,82302
16402255,19 ENTERTAINMENT AND DIGITAL WORLD LIMITED,90030
01886042,19 ENTERTAINMENT LIMITED,82990
10707076,19 ESTATES LIMITED,68209
06475155,19 ETHELBERT ROAD (CANTERBURY) LIMITED,68209
05546534,19 ETHELBERT ROAD RTM COMPANY LIMITED,98000
07943129,19 EVENTS LONDON LIMITED,74909
02098562,19 EXETER ROAD DAWLISH DEVON MANAGEMENT COMPANY LIMITED,74990
15581311,19 FAIRHAVEN ROAD MC LIMITED,98000
16864324,19 FAMILY LTD,56103
04614914,19 FARNCOMBE STREET MANAGEMENT COMPANY LIMITED,98000
04170664,19 FAWNBRAKE AVENUE LIMITED,98000
02060123,19 FERNBANK ROAD LIMITED,98000
05284596,19 FIELDING ROAD RESIDENTS ASSOCIATION LIMITED,68209
11660187,19 FIFE ROAD LIMITED,41100
16987502,19 FIFTY SEVEN LOUNGE LIMITED,56101
08876108,19 FINMORE ROAD FREEHOLD LIMITED,98000
02386038,19 FIRST AVENUE (MANAGEMENT) LIMITED,98000
03137375,19 FITZ LIMITED,68209
02366316,19 FREMANTLE SQUARE MANAGEMENT LIMITED,68320
02135231,19 FROGNAL LIMITED,98000
12517907,19 FULWOOD PARK LIMITED,98000
08560412,19 FYFIELD ROAD MANAGEMENT LTD,98000
04542921,19 GALES FARMHOUSE FOODS LIMITED,10890
08373888,19 GARFIELD ROAD (LONDON) LIMITED,98000
04520884,19 GASCONY AVENUE MANAGEMENT COMPANY LIMITED,98000
04270691,19 GATELEY ROAD LIMITED,98000
08309180,19 GCM LTD,98000
13732851,19 GIPSY HILL MANAGEMENT LIMITED,98000
03910117,19 GLADSTONE PLACE (BRIGHTON) LIMITED,98000
10247443,19 GLAMORGAN FREEHOLD LIMITED,82990
11541041,19 GLEDHOW GARDENS FREEHOLD LIMITED,98000
02602341,19 GLENDINNING AVENUE PROPERTY MANAGEMENT COMPANY LIMITED,98000
10359295,19 GLENEAGLE ROAD LTD,98000
15730127,19 GLENLUCE ROAD FREEHOLD LTD,98000
15435852,19 GLENMORE ROAD RTM COMPANY LIMITED,68320
14016901,19 GLENPARKE ROAD RTM COMPANY LIMITED,98000
14448560,19 GLOUCESTER AVENUE LIMITED,98000
13462981,19 GLOUCESTER ROAD (SOUTHPORT) LIMITED,68209
02790084,19 GLOUCESTER ROAD LIMITED,98000
06251294,19 GLOUCESTER STREET FREEHOLD MANAGEMENT COMPANY LIMITED,98000
04311020,19 GOLDSMID ROAD (HOVE) LIMITED,98000
16770867,19 GOODWIN ROAD (FREEHOLD) LIMITED,98000
05881377,19 GORDON ROAD RTM COMPANY LIMITED,98000
06637019,19 GRAHAM AVENUE LIMITED,99999
10258552,19 GRANGE ROAD LIMITED,68320
03882133,19 GRATWICKE ROAD (WORTHING) LIMITED,98000
02515745,19 GREAT GEORGE STREET MANAGEMENT COMPANY LIMITED,98000
06241863,19 GREEN LANE REDRUTH MANAGEMENT COMPANY LIMITED,98000
15934576,19 GREEN STREET LIMITED,98000
02973312,19 GRIFFITHS ROAD MANAGEMENT COMPANY LIMITED,98000
07385848,19 GRIMSTON GARDENS LTD,98000
13475427,19 GROSVENOR CRESCENT FREEHOLD LIMITED,98000
01720298,19 GROSVENOR PLACE LIMITED,68209
06287434,19 GUNTERSTONE ROAD LIMITED,98000
02599785,19 HAMILTON ROAD BRIGHTON LIMITED,68209
10964329,19 HAMILTON ROAD FREEHOLD COMPANY LIMITED,98000
07676658,19 HAMLET ROAD RTM COMPANY LIMITED,98000
06264861,19 HAMPTON ROAD (BRISTOL) LIMITED,68320
08457496,19 HANOVER CRESCENT BRIGHTON LTD.,99999
02242024,19 HARINGEY PARK MANAGEMENT COMPANY LIMITED,55900
06400482,19 HARVARD ROAD MANAGEMENT COMPANY LIMITED,99999
04561638,19 HASLEMERE ROAD LIMITED,98000
16447071,19 HD LTD,68209
12905823,19 HEATHFIELD PARK LTD,68209
09094886,19 HELIX GARDENS FREEHOLDERS LIMITED,98000
02314371,19 HENRIETTA STREET BATH MANAGEMENT COMPANY LIMITED,98000
16789915,19 HETLEY ROAD MANAGEMENT LTD,98000
14464617,19 HIGH ST HONITON MGMT CO LTD,98000
13629004,19 HIGH STREET (HARROW ON THE HILL) LIMITED,98000
09005919,"19 HIGH STREET, ST NEOTS LTD",99999
14689611,19 HILL ESTATE LIMITED,68202
02878490,19 HILLBURY ROAD FREEHOLDERS LIMITED,98000
01739155,19 HILLMARTON ROAD MANAGEMENT COMPANY LIMITED,68209
16747024,19 HINDMANS ROAD LIMITED,98000
06385978,19 HOLLAND PARK (FREEHOLD) LIMITED,68209
09754922,19 HOOKSTONE CHASE MANAGEMENT COMPANY LIMITED,99999
06166999,19 HORNTON STREET FREEHOLD LIMITED,98000
14992367,19 HS EPSOM LIMITED,68100
14992367,19 HS EPSOM LIMITED,68201
14992367,19 HS EPSOM LIMITED,68209
14992367,19 HS EPSOM LIMITED,68320
11688740,19 HUDSON STREET MANAGEMENT COMPANY LIMITED,98000
10897529,19 HUGH STREET LIMITED,98000
13430693,19 HUNTER RD MANAGEMENT LTD,98000
04238414,19 HYDE PARK SQUARE (FREEHOLD) LIMITED,98000
01658260,19 HYDE PARK SQUARE LIMITED,68320
03433126,19 IFIELD ROAD MANAGEMENT LIMITED,74990
04117490,19 INVERNESS TERRACE LIMITED,98000
10968148,19 INVESTMENTS LTD,41100
10968148,19 INVESTMENTS LTD,68209
09080089,19 JAMES AVENUE LIMITED,68320
13808436,19 KA LIMITED,68100
13808436,19 KA LIMITED,68209
06576964,19 KENSINGTON PLACE BATH LTD,98000
07788761,19 KILKIE STREET FULHAM LIMITED,55900
04849912,19 KINGSLEY ROAD LIMITED,98000
14293829,19 KITCHEN LIMITED,56103
10981070,19 KNOLE ROAD RTM COMPANY LIMITED,98000
14213531,19 LA LIMITED,68100
14213531,19 LA LIMITED,68209
07278519,19 LAMBOLLE ROAD MANAGEMENT COMPANY LIMITED,98000
03312623,19 LANCASTER PARK ROAD LIMITED,98000
13925359,19 LANE END ROAD LTD,96090
03031791,19 LANSDOWN CRESCENT MANAGEMENT LIMITED,98000
05441971,19 LANSDOWN PLACE (MANAGEMENT) COMPANY LIMITED,68320
02037860,19 LANSDOWN ROAD MANAGEMENT COMPANY LIMITED,98000
15772170,19 LANSDOWNE MA LTD,68100
15772170,19 LANSDOWNE MA LTD,68209
06886874,19 LANSDOWNE ROAD (TUNBRIDGE WELLS) LIMITED,98000
05658192,19 LANSDOWNE STREET (HOVE) LIMITED,98000
03715110,19 LAWN ROAD MANAGEMENT LIMITED,97000
16569783,19 LEATHWAITE ROAD LIMITED,68100
16569783,19 LEATHWAITE ROAD LIMITED,68209
16569783,19 LEATHWAITE ROAD LIMITED,98000
10269740,19 LEIGH STREET MANAGEMENT LIMITED,98000
16689536,19 LENTON MANAGEMENT COMPANY LIMITED,98000
05509867,19 LEWIN ROAD FREEHOLD COMPANY LIMITED,68209
16223481,19 LIFTING LTD,43999
05604341,19 LIMITED,74100
14059940,19 LINACRE ROAD LTD,68209
01098915,19 LINDEN ROAD LIMITED,98000
11563640,19 LINDEN ROAD MANAGEMENT COMPANY LIMITED,98000
07063962,19 LOFTUS ROAD LIMITED,98000
11210634,19 LONDON LIMITED,96090
05057179,19 LONDON ROAD MANAGEMENT COMPANY LIMITED,68209
05618590,19 LONGRIDGE ROAD FREEHOLD MANAGEMENT COMPANY LIMITED,55900
07942004,19 LONGTON AVENUE LIMITED,98000
08843298,19 LOUVAINE ROAD RTM COMPANY LIMITED,98000
04483289,19 LOWER ADDISON GARDENS FREEHOLD COMPANY LIMITED,68100
16597885,19 LULWORTH ROAD FREEHOLD COMPANY LIMITED,98000
08975507,19 MABLEY STREET FREEHOLD COMPANY LIMITED,98000
03093744,19 MACKLIN STREET MANAGEMENT CO LIMITED,98000
03264487,19 MADEIRA PLACE (BRIGHTON) LIMITED,98000
16563680,19 MALVERN ROAD FREEHOLD LIMITED,98000
07913098,19 MANOR AVENUE SE4 LTD,99999
04041433,19 MANOR ROAD (FLATS MANAGEMENT) LIMITED,81229
04060272,19 MARESFIELD GARDENS MANAGEMENT COMPANY LIMITED,68209
01388458,19 MARLBOROUGH BUILDINGS (BATH) LIMITED,98000
04457937,19 MARLBOROUGH ROAD LIMITED,98000
02597312,19 MARLOES ROAD (1991) LIMITED,98000
09720294,19 MARTELL ROAD (FREEHOLD) LIMITED,98000
05197406,19 MARTYR ROAD GUILDFORD LIMITED,98000
06971808,19 MASON STREET FREEHOLD LIMITED,68320
14754115,19 MASON STREET RTM COMPANY LTD,98000
06658596,19 MATHESON ROAD LIMITED,98000
17006523,19 MAXWELL ROAD LIMITED,68209
14373599,19 MAYFORD ROAD LIMITED,99999
08875693,19 MECKLENBURGH SQUARE LIMITED,68209
04922808,19 MELROSE PLACE MANAGEMENT LIMITED,98000
14821994,19 MELROSE ROAD FREEHOLD COMPANY LIMITED,98000
07011699,19 MELTON ROAD RTE COMPANY LIMITED,68209
03374185,19 MEXFIELD ROAD LIMITED,98000
12230650,19 MILL HILL ROAD RTM COMPANY LIMITED,98000
03495775,"19 MILTON ROAD, WIMBLEDON MANAGEMENT LIMITED",98000
16263588,19 MILTON STREET LTD,68100
17155896,19 MO LTD,98000
04453051,19 MOLYNEUX STREET MANAGEMENT COMPANY LIMITED,98000
15967915,19 MONART LIMITED,68209
02760287,19 MONTPELIER PLACE BRIGHTON MANAGEMENT LIMITED,98000
14884504,19 MONTRELL ROAD LIMITED,98000
01600893,19 MOORHOUSE ROAD LIMITED,98000
09572411,19 MORETON TERRACE MANAGEMENT COMPANY LTD,68209
12167086,19 MORLAND ROAD RTM COMPANY LTD,98000
06028092,19 MORNINGTON AVENUE (FREEHOLD) LIMITED,98000
09623380,19 MORTON CRESCENT LIMITED,68209
06711254,19 MOSTYN AVENUE LIMITED,68209
05441094,19 MOUNT EPHRAIM ROAD LIMITED,98000
14157048,19 MUNSTER ROAD FREEHOLD LTD,68209
04684098,19 MYDDLETON ROAD MANAGEMENT LIMITED,99999
09364920,19 NAPIER TERRACE MUTLEY PLYMOUTH LIMITED,98000
10021002,19 NASSINGTON ROAD (LONDON) FREEHOLD LIMITED,98000
08218308,19 NELSON ROAD RTM COMPANY LIMITED,68320
04726537,19 NETHERHALL GARDENS LIMITED,99999
02412241,19 NEW STREET MANAGEMENT COMPANY LIMITED,98000
13002013,19 NICHOLES ROAD LTD,68209
17094144,19 NINETEEN CONSULTANCY LTD,70229
14845523,19 NINETY NINE LTD,95250
11328765,19 NORFOLK LIMITED,68100
11328765,19 NORFOLK LIMITED,68209
14758213,19 NORTHBROOK ROAD LTD,98000
01422250,19 NORTHMOOR ROAD LIMITED,68320
09148936,19 NORTHUMBERLAND ROAD BRISTOL MANAGEMENT COMPANY LIMITED,98000
04022747,19 NORTON ROAD (HOVE) RESIDENTS COMPANY LIMITED,68100
11894104,19 NW6A LTD,68100
11894488,19 NW6B LTD,68100
10505638,19 OAKFIELD MANAGEMENT LIMITED,98000
02788827,19 OAKLEY STREET LIMITED,98000
15127673,19 OF EVERYTHING LIMITED,90030
15846889,"19 OLD LANSDOWNE ROAD, DIDSBURY, RESIDENTS MANAGEMENT CO LIMITED",98000
03526633,19 OXFORD ROAD NEWBURY LIMITED,55900
02312743,19 PAGODA AVENUE RICHMOND MANAGEMENT LIMITED,98000
03184817,19 PALACE GATE LIMITED,41100
07450389,19 PALLISER ROAD (FREEHOLD) LIMITED,98000
02759322,19 PALMEIRA AVENUE (MANAGEMENT) LIMITED,98000
09051109,19 PALMERSTON ROAD RTM COMPANY LIMITED,98000
12769373,19 PARK HALL ROAD LTD,98000
12979496,19 PARK HILL CRT LIMITED,68209
08294883,19 PARK HILL LIMITED,99999
04386092,19 PARK PLACE MANAGEMENT COMPANY LIMITED,98000
08869076,19 PARK ROAD MANAGEMENT LTD,98000
12057454,19 PARK SQUARE EAST LTD,41100
12057454,19 PARK SQUARE EAST LTD,68100
15996399,19 PARKWOOD ROAD LIMITED,98000
15862563,19 PEACOCK LTD,68100
10952338,19 PEMBER ROAD FREEHOLD LIMITED,98000
15235375,19 PEMBERTON ROAD (FREEHOLD) LIMITED,98000
08854599,19 PEMBRIDGE CRESCENT (FREEHOLD) LIMITED,98000
05106106,19 PEMBRIDGE SQUARE LIMITED,98000
10966220,19 PEMBRIDGE VILLAS LIMITED,64209
01170614,19 PEMBROKE ROAD MANAGEMENT COMPANY LIMITED,98000
13964630,19 PENDENNIS ROAD RTM COMPANY LIMITED,98000
15806758,19 PENNANT TERRACE LIMITED,82990
07466974,19 PHILBEACH GARDENS MANAGEMENT COMPANY LIMITED,98000
03853779,19 PHILLIMORE GARDENS LIMITED,82990
16300403,19 PHOENIX LTD,70229
16300403,19 PHOENIX LTD,73110
16300403,19 PHOENIX LTD,82990
04956855,19 PITTVILLE LAWN MANAGEMENT 2003 LIMITED,98000
09544213,19 PLEASANT PLACE MANAGEMENT COMPANY LIMITED,68320
16519827,19 POINTS HOLDINGS LTD,64209
12216903,19 PORTCHESTER ROAD FREEHOLD LIMITED,98000
06494608,19 PORTCHESTER ROAD MANAGEMENT COMPANY 2008 LIMITED,68320
05773544,19 PORTLAND PLACE LIMITED,74990
17185453,19 PORTLAND SQUARE MANAGEMENT LIMITED,98000
10125075,19 POWIS ROAD LIMITED,98000
05986368,19 PRIMROSE GARDENS LIMITED,74990
03361148,19 PRINCE ALBERT ROAD LIMITED,99999
05622067,19 PRINCES ROAD MANAGEMENT LIMITED,98000
03028574,19 PRIORY STREET YORK MANAGEMENT COMPANY LIMITED,98000
11740410,19 PRIVATE STAFF LIMITED,96090
SC772703,19 PROPERTIES LTD,68100
SC772703,19 PROPERTIES LTD,68209
12241908,19 PROPERTY DEVELOPMENT LIMITED,41100
14651194,19 PROPERTY LTD,68209
07192424,19 PS HOLDING LTD,68100
06918795,19 QUEEN STREET (DROITWICH) MANAGEMENT COMPANY LIMITED,68209
04952885,19 QUEEN'S GATE PLACE LIMITED,74990
07627095,19 QUEENS GATE RTM COMPANY LIMITED,98000
01851204,19 QUEENSGATE TERRACE LIMITED,98000
13166884,19 QUEENSTHORPE ROAD LIMITED,98000
09522431,19 RADFORD ROAD (FREEHOLD) LIMITED,68320
08495339,19 RADIPOLE ROAD FREEHOLD LIMITED,68320
15143172,19 RASTELL AVENUE LTD,68100
15143172,19 RASTELL AVENUE LTD,68320
09676513,19 RAVENSBURY ROAD LIMITED,68100
03602651,19 RECORDINGS LIMITED,90030
04449225,19 REDCLIFFE SQUARE LIMITED,98000
15096888,19 REIGATE ROAD MANAGEMENT CO LTD,98000
14432511,19 RIBBLESDALE ROAD RTM COMPANY LTD,98000
11943988,19 RIBBONS LTD,41100
06604046,19 RIPON ROAD FREEHOLD LIMITED,98000
16815393,19 RIVER CRANE LTD,68209
13285702,19 ROCKLEIGH AVE RTM COMPANY LIMITED,98000
07089655,19 ROEHAMPTON LANE LIMITED,98000
06551042,19 ROLAND GARDENS LIMITED,98000
07091601,19 ROSARY GARDENS MANAGEMENT LIMITED,68209
02782422,19 ROSEHILL ROAD MANAGEMENT COMPANY LIMITED,68100
14641145,19 ROTHBURY ROAD RTM COMPANY LTD,98000
06271483,19 ROUNDHILL CRESCENT (BRIGHTON) LIMITED,98000
07313012,19 ROYAL CRESCENT FREEHOLD LIMITED,68320
05129417,19 ROYAL CRESCENT LIMITED,98000
03001956,19 ROYAL CRESCENT WHITBY (MANAGEMENT) LIMITED,98000
07505270,19 ROYAL TERRACE LIMITED,98000
01996411,19 ROYAL YORK CRESCENT MANAGEMENT LIMITED,98000
14716261,19 RUE LTD,47990
02882231,19 RUSSELL ROAD MANAGEMENT LIMITED,98000
04344159,19 RYE HILL PARK LIMITED,55900
09246379,19 SALISBURY ROAD FREEHOLD LIMITED,68209
